Location,Score,Author,Title,Year
1.3.4,0.333,"Buckle, Stephen",Projection and Realism in Hume\textquoterights Philosophy,2008
1.3.5,0.666,"Buckle, Stephen",Projection and Realism in Hume\textquoterights Philosophy,2008
1.3.15,0.125,"Buckle, Stephen",Projection and Realism in Hume\textquoterights Philosophy,2008
1.3.16,0.875,"Buckle, Stephen",Projection and Realism in Hume\textquoterights Philosophy,2008
1.4.2,0.999,"Buckle, Stephen",Projection and Realism in Hume\textquoterights Philosophy,2008
1.4.5,2.001,"Buckle, Stephen",Projection and Realism in Hume\textquoterights Philosophy,2008
1.1.2,1.0,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.1.3,1.0,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.1.4,2.665,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.1.5,1.333,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.2.4,0.998,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.3.5,1.0,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.3.6,1.333,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.3.7,0.666,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.3.14,4.493,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.4.2,8.971,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.4.3,3.001,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.4.5,2.166,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.4.6,44.925,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
App.,37.498,"Inukai, Yumiko",Hume's Labyrinth: The Bundling Problem,2007
1.3.6,1.0,"Pappas, George S.",Perception of the Self,1992
1.4.5,0.333,"Pappas, George S.",Perception of the Self,1992
1.4.6,2.673,"Pappas, George S.",Perception of the Self,1992
0,7.997,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.1.1,2.0,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.1.5,0.835,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.1.6,0.167,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.1.7,2.0,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.2.5,6.0,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.3.1,6.445,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.3.2,2.556,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.3.12,1.0,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.3.14,13.0,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.4.2,1.0,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.4.3,11.001,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.4.5,3.007,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.4.6,9.995,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.4.7,3.999,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
Abs,4.999,"Kail, Peter J. E.",On Hume's Appropriation of Malebranche: Causation and Self,2008
1.1.1,1.0,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
1.1.5,1.0,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
1.1.6,0.25,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
1.1.7,3.75,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
1.2.3,1.007,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
1.2.5,2.0,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
1.3.2,1.003,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
1.4.2,2.0,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
1.4.3,1.0,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
1.4.5,2.0,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
1.4.6,10.048,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
2.2.6,1.0,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
App.,2.0,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
Abs,1.0,"Pitson, Tony","The Evident Connexion: Hume on Personal Identity. By Galen Strawson. Oxford: Oxford University Press, 2011, Pp. Xii + 165. ISBN 9780199608508",2012
1.2.1,1.0,"Biro, J. I.",Hume on Self-Identity and Memory,1976
1.3.7,1.025,"Biro, J. I.",Hume on Self-Identity and Memory,1976
1.3.8,0.649,"Biro, J. I.",Hume on Self-Identity and Memory,1976
1.3.9,0.325,"Biro, J. I.",Hume on Self-Identity and Memory,1976
1.4.2,2.004,"Biro, J. I.",Hume on Self-Identity and Memory,1976
1.4.5,1.0,"Biro, J. I.",Hume on Self-Identity and Memory,1976
1.4.6,2.0,"Biro, J. I.",Hume on Self-Identity and Memory,1976
App.,2.0,"Biro, J. I.",Hume on Self-Identity and Memory,1976
1.2.4,0.881,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.2.5,0.126,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.3.3,0.374,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.3.4,0.158,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.3.5,0.232,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.3.6,0.714,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.3.7,0.62,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.3.8,0.799,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.3.9,0.097,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.3.10,2.0,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.3.14,14.743,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.3.15,2.253,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.4.2,3.999,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.4.3,4.0,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.4.5,4.998,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.4.6,58.652,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.4.7,5.333,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
2.1.10,0.333,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
2.1.11,3.665,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
3.2.1,1.999,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
App.,22.996,"Swain, Corliss Gayda",Personal Identity and the Skeptical System of Philosophy,2006
1.1.3,0.5,"Tomhave, Alan","Cartesian Intuitions, Humean Puzzles, and the Buddhist Conception of the Self",2010
1.1.4,1.166,"Tomhave, Alan","Cartesian Intuitions, Humean Puzzles, and the Buddhist Conception of the Self",2010
1.1.5,0.333,"Tomhave, Alan","Cartesian Intuitions, Humean Puzzles, and the Buddhist Conception of the Self",2010
1.1.4,2.331,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.1.5,2.117,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.1.6,1.473,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.1.7,4.449,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.2.1,1.697,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.2.2,4.535,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.2.3,0.567,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.2.4,10.5,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.2.5,5.333,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.3.11,0.999,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.4.2,1.0,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.4.6,5.5,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.4.7,0.5,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
App.,0.998,"Levin, Michael E.",Bundling Hume with Kripkenstein,2007
1.1.3,0.5,"Gilead, Amihud",A Humean Argument for Personal Identity,2008
1.1.4,1.5,"Gilead, Amihud",A Humean Argument for Personal Identity,2008
1.3.10,0.999,"Gilead, Amihud",A Humean Argument for Personal Identity,2008
1.3.12,0.999,"Gilead, Amihud",A Humean Argument for Personal Identity,2008
2.1.7,0.333,"Gilead, Amihud",A Humean Argument for Personal Identity,2008
2.1.8,0.666,"Gilead, Amihud",A Humean Argument for Personal Identity,2008
1.1.1,0.666,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
1.1.2,0.333,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
1.1.6,0.031,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
1.1.7,1.969,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
1.3.4,0.778,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
1.3.5,1.221,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
1.3.14,0.5,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
1.3.15,0.997,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
1.4.2,0.998,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
1.4.5,1.666,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
1.4.6,5.33,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
2.1.1,0.25,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
2.1.2,0.75,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
2.1.8,0.666,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
2.1.9,0.333,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
2.3.1,0.999,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
App.,1.5,"Garrett, Don",Hume's Self-Doubts About Personal Identity,1981
1.1.3,1.0,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.1.4,1.001,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.3.14,0.5,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.4.2,5.923,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.4.3,4.003,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.4.5,0.333,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.4.6,11.69,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
2.1.2,0.999,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
App.,9.5,"Roth, Abraham Sesshu",What Was Hume's Problem with Personal Identity?,2000
1.2.5,1.002,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.2.6,1.999,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.3.2,0.999,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.3.6,1.0,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.3.9,2.0,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.3.11,0.333,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.3.12,0.666,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.4.1,0.999,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.4.2,3.974,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.4.3,1.001,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.4.4,1.0,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.4.6,2.008,"Flage, Daniel E.",Hume\textquoterights Philosophy of the Self,2004
1.3.1,1.0,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
1.3.2,1.0,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
1.3.8,3.997,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
1.3.13,0.999,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
1.3.14,1.999,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
1.4.2,0.999,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
1.4.5,2.334,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
1.4.6,11.66,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
2.1.1,0.999,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
2.1.9,0.999,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
2.1.11,1.0,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
2.2.2,2.0,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
2.2.3,0.6,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
2.2.4,0.4,"Mijuskovic, Ben",Hume and Shaftesbury on the Self,1971
1.2.3,1.0,"Purviance, Susan M.",Hume\textquoterights Philosophy of the Self,2004
1.2.4,2.0,"Purviance, Susan M.",Hume\textquoterights Philosophy of the Self,2004
1.2.5,1.0,"Purviance, Susan M.",Hume\textquoterights Philosophy of the Self,2004
1.3.6,1.0,"Purviance, Susan M.",Hume\textquoterights Philosophy of the Self,2004
1.3.7,0.999,"Purviance, Susan M.",Hume\textquoterights Philosophy of the Self,2004
1.3.8,0.999,"Purviance, Susan M.",Hume\textquoterights Philosophy of the Self,2004
1.3.9,0.999,"Purviance, Susan M.",Hume\textquoterights Philosophy of the Self,2004
1.3.11,0.333,"Purviance, Susan M.",Hume\textquoterights Philosophy of the Self,2004
1.3.12,1.665,"Purviance, Susan M.",Hume\textquoterights Philosophy of the Self,2004
1.1.5,0.28,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.1.6,0.39,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.1.7,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.2.3,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.2.6,0.999,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.3.14,1.0,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.4.5,13.001,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.4.6,0.333,"Flage, Daniel E.; Glass, Ronald J.",Hume on the Cartesian Theory of Substance,1984
1.1.3,0.5,"Garrett, Don",Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,2010
1.1.4,1.5,"Garrett, Don",Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,2010
1.1.7,2.0,"Garrett, Don",Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,2010
1.3.12,1.999,"Garrett, Don",Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,2010
1.3.14,10.998,"Garrett, Don",Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,2010
1.4.5,7.009,"Garrett, Don",Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,2010
1.4.6,11.005,"Garrett, Don",Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,2010
2.3.1,2.594,"Garrett, Don",Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,2010
2.3.10,0.396,"Garrett, Don",Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,2010
App.,11.0,"Garrett, Don",Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,2010
Abs,0.999,"Garrett, Don",Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,2010
1.1.4,1.0,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.1.5,1.002,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.1.7,4.997,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.2.4,1.0,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.2.5,4.999,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.2.6,2.001,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.1,4.999,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.3,1.0,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.4,0.333,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.5,2.0,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.6,3.838,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.7,0.835,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.8,1.0,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.9,2.0,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.10,6.993,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.11,2.999,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.12,6.001,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.13,1.998,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.3.14,11.016,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.4.1,5.499,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.4.2,6.496,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.4.4,5.0,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.4.5,2.998,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.4.6,4.016,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
App.,3.0,"Winkler, Kenneth P.",P.J.E. Kail's Projection and Realism in Hume's Philosophy,2010
1.1.7,1.0,"Coventry, Angela","The Early Modern Subject: Self-Consciousness and Personal Identity From Descartes to Hume, by Udo Thiel",2012
1.2.2,4.0,"Coventry, Angela","The Early Modern Subject: Self-Consciousness and Personal Identity From Descartes to Hume, by Udo Thiel",2012
1.4.2,1.999,"Coventry, Angela","The Early Modern Subject: Self-Consciousness and Personal Identity From Descartes to Hume, by Udo Thiel",2012
1.4.3,2.0,"Coventry, Angela","The Early Modern Subject: Self-Consciousness and Personal Identity From Descartes to Hume, by Udo Thiel",2012
1.4.4,0.999,"Coventry, Angela","The Early Modern Subject: Self-Consciousness and Personal Identity From Descartes to Hume, by Udo Thiel",2012
2.1.1,0.999,"Coventry, Angela","The Early Modern Subject: Self-Consciousness and Personal Identity From Descartes to Hume, by Udo Thiel",2012
2.1.2,1.0,"Coventry, Angela","The Early Modern Subject: Self-Consciousness and Personal Identity From Descartes to Hume, by Udo Thiel",2012
2.1.5,1.002,"Coventry, Angela","The Early Modern Subject: Self-Consciousness and Personal Identity From Descartes to Hume, by Udo Thiel",2012
2.1.10,1.0,"Coventry, Angela","The Early Modern Subject: Self-Consciousness and Personal Identity From Descartes to Hume, by Udo Thiel",2012
2.2.9,0.999,"Coventry, Angela","The Early Modern Subject: Self-Consciousness and Personal Identity From Descartes to Hume, by Udo Thiel",2012
2.3.1,1.001,"Coventry, Angela","The Early Modern Subject: Self-Consciousness and Personal Identity From Descartes to Hume, by Udo Thiel",2012
1.1.3,0.5,"Patten, S. C.","Hume's Bundles, Self-Consciousness and Kant",1976
1.1.4,1.166,"Patten, S. C.","Hume's Bundles, Self-Consciousness and Kant",1976
1.1.5,0.333,"Patten, S. C.","Hume's Bundles, Self-Consciousness and Kant",1976
1.1.7,0.999,"Patten, S. C.","Hume's Bundles, Self-Consciousness and Kant",1976
1.4.2,2.997,"Patten, S. C.","Hume's Bundles, Self-Consciousness and Kant",1976
1.4.6,6.993,"Patten, S. C.","Hume's Bundles, Self-Consciousness and Kant",1976
App.,1.0,"Patten, S. C.","Hume's Bundles, Self-Consciousness and Kant",1976
1.1.1,2.0,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.1.7,1.0,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.2.3,1.332,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.2.5,2.997,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.2.6,1.999,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.3.4,1.111,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.3.5,0.222,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.3.8,1.195,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.3.9,0.361,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.3.10,0.666,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.3.11,0.999,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.3.12,2.0,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.3.14,5.332,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.4.2,0.975,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.4.5,3.0,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
1.4.6,1.781,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
2.3.3,1.999,"Ainslie, Donald C.",Projection and Realism in Hume's Philosophy. By P. J. E. Kail,2009
0,3.0,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.1.1,10.0,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.1.7,5.0,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.2.1,2.0,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.2.5,4.999,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.2.6,11.001,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.3.1,0.667,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.3.2,5.336,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.3.7,1.999,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.3.13,3.331,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.3.14,3.165,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.3.15,1.001,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.4.1,1.333,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.4.2,12.664,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.4.4,1.0,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.4.5,6.173,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.4.6,35.841,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
2.1.11,1.999,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
2.1.12,1.998,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
App.,5.5,"Gandarillas, Francisco Pereira",Hume and the Fiction of Personal Identity,2014
1.1.1,4.001,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.1.3,0.542,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.1.4,0.766,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.1.5,1.017,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.1.6,2.285,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.1.7,7.395,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.2.3,1.0,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.3.6,1.0,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.3.8,2.008,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.4.2,7.952,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.4.3,3.003,"Ainslie, Donald C.",Hume on Personal Identity,2008
1.4.5,3.0,"Ainslie, Donald C.",Hume on Personal Identity,2008
